ID,Canopy Height,Plant Height,Vegetarian Wet %,Vegetarian Dry %,Root Wet %,Root Dry %,Leaf Area,Leaf Count,Root Depth,Root Length
R3,46.40642909,50.83261978,0.875790383,12.81764827,3.266943047,33.33714656,744.2922202,3.988229941,17.80344072,18.47519826
R2,32.70278532,37.05798936,0.910151733,8.051508991,3.488024384,26.02972435,857.8471703,3.002356839,18.20045513,19.05303679
R2,32.7282929,37.06164376,0.922688169,8.026311206,3.495079635,26.06661982,857.8332916,3.005840621,18.20869109,19.06454082
R3,46.42605638,50.83177426,0.886469023,12.81886324,3.254489765,33.36046929,744.3072076,4.013676229,17.82223115,18.47438542
R2,32.69655979,37.03441589,0.907514002,8.044002568,3.492352592,26.03974886,857.8226097,2.999671385,18.21931847,19.04008819
R2,32.69053515,37.07401865,0.924789899,8.048980982,3.490229254,26.05787656,857.8405165,3.004044713,18.20091961,19.07031479
R2,32.69824622,37.05154648,0.910106042,8.044262948,3.498527321,26.04886316,857.8308693,2.99129973,18.22225206,19.07896391
R1,38.61911765,37.89289299,1.075357112,11.97587287,3.131256026,39.1395818,948.6698998,4.020007801,15.70972748,19.1670197
R2,32.68530247,37.06043822,0.915405151,8.068715011,3.500529845,26.02499618,857.8438082,3.010573185,18.20667808,19.06444161
R2,32.69969097,37.05712021,0.929485187,8.042534994,3.48081424,26.06201768,857.8398105,2.994583075,18.19999685,19.06141572
R1,38.59763738,37.88837384,1.088328535,11.98250961,3.125474006,39.1426663,948.6665206,4.000127579,15.72034772,19.17819776
R3,46.40107754,50.8465056,0.887218715,12.81133559,3.241743424,33.35167325,744.2964794,4.001670066,17.81830683,18.46373375
R1,38.59376162,37.86659484,1.074032629,11.97548982,3.138462438,39.14661308,948.6610753,4.018107726,15.71800291,19.15263652
R3,46.38371707,50.83778161,0.87235957,12.83842163,3.271034803,33.33834141,744.2998018,4.011594816,17.81502039,18.47258828
R1,38.60846642,37.88681265,1.080051156,11.97621899,3.144569532,39.14682367,948.6800994,4.010160132,15.71978096,19.16081992
R2,32.69955051,37.05548805,0.910916433,8.054262131,3.505725948,26.05374286,857.8374366,2.987072246,18.22281131,19.05206949
R2,32.70300208,37.05371477,0.909327658,8.051467196,3.508140595,26.04874534,857.8371405,3.006197154,18.22671488,19.05511092
R2,32.6950625,37.06713323,0.921981403,8.051474477,3.488128363,26.04974032,857.826785,3.009974913,18.19830412,19.05904047
R1,38.60169085,37.87497693,1.086904637,11.96637611,3.150842048,39.15018408,948.6737522,4.004046071,15.71561796,19.18100992
R2,32.69578328,37.06801852,0.91793544,8.059503455,3.48528473,26.04041865,857.8403973,3.008557111,18.21050084,19.06012999
R1,38.59944337,37.90145134,1.080237759,11.97841011,3.136827546,39.13696887,948.6731345,3.99752964,15.7142638,19.17351108
R1,38.59570726,37.88238938,1.076836681,11.97781292,3.138282599,39.14811439,948.6663139,4.0075976,15.7122054,19.15635148
R3,46.40692222,50.851396,0.863193378,12.84212163,3.244726634,33.37682567,744.2806325,4.015515655,17.80952512,18.46095787
R1,38.59800263,37.87556894,1.097124806,11.97769488,3.136150843,39.13565416,948.6701779,3.99954721,15.71757548,19.16270886
R3,46.40275041,50.82947304,0.883372264,12.82731311,3.257225691,33.34616426,744.2968669,3.992502687,17.79832235,18.44951459
R3,46.39438784,50.84121772,0.892567089,12.82120129,3.246222546,33.36262707,744.3141301,4.003015785,17.80709834,18.44504092
R3,46.39036195,50.84739085,0.865331843,12.81734777,3.263376207,33.33779073,744.2959059,3.979619383,17.81125987,18.46343818
R3,46.39585535,50.83325071,0.890950666,12.8214744,3.259123164,33.34304049,744.2930223,3.987444561,17.80073176,18.46741423
R2,32.70273206,37.05724091,0.92152231,8.071963967,3.503657441,26.06417063,857.8318633,3.003419954,18.21123056,19.0604663
R2,32.6742687,37.06246224,0.925281008,8.062161248,3.508644876,26.03932877,857.8425147,3.006626591,18.2123619,19.0549354
R3,46.3863345,50.81875421,0.886775991,12.82833208,3.251763203,33.33497834,744.2886351,4.001169364,17.79782018,18.4743693
R3,46.37259851,50.86697229,0.892394141,12.81881415,3.248974584,33.35184105,744.3228738,4.006132753,17.80430345,18.45686883
R3,46.39949162,50.83810469,0.889981867,12.83534569,3.258434149,33.33844596,744.2927415,4.019460198,17.80161799,18.47038292
R3,46.39203727,50.86689538,0.875652777,12.82792837,3.261259408,33.35836859,744.3078535,4.000269329,17.8020755,18.45541658
R1,38.62003956,37.88486078,1.09071236,11.97895976,3.13272366,39.14785201,948.6698268,3.995705094,15.71192808,19.16127588
R1,38.58977629,37.88534938,1.079669996,11.96068093,3.140637509,39.11172816,948.6837354,3.99016857,15.72925852,19.14936564
R2,32.67701796,37.04736095,0.900571313,8.037060648,3.498081057,26.04622364,857.8315471,2.981527945,18.20878485,19.0757007
R1,38.58475411,37.87404671,1.076584597,11.97473397,3.133969916,39.15179326,948.6602349,4.007508691,15.73096093,19.16456139
R1,38.61206137,37.87518537,1.081544756,11.96587487,3.135958389,39.12227013,948.668883,4.009464639,15.71905842,19.16560207
R1,38.59115683,37.88251107,1.059487614,11.98479113,3.117529287,39.1437983,948.6826973,3.989879976,15.71019254,19.14558089
R3,46.39188953,50.83949588,0.880017018,12.81345931,3.253524693,33.33429378,744.3077653,4.00377884,17.80356934,18.45615154
R1,38.61605029,37.88926719,1.074667269,11.98845581,3.123290576,39.14728499,948.6635883,3.992892962,15.71770357,19.17713866
R3,46.41367702,50.84221115,0.877267473,12.84146173,3.262529899,33.34455435,744.3049161,3.995091633,17.80075672,18.45057965
R3,46.40211027,50.83602541,0.879603939,12.82950818,3.261425403,33.3596042,744.2916402,4.011292112,17.82050541,18.45363631
R1,38.58351092,37.87838334,1.083618907,11.96752354,3.142007981,39.13671671,948.6650349,4.008226191,15.73452216,19.16798746
R1,38.61883455,37.86385029,1.077647828,11.98488108,3.120048226,39.15225909,948.6609707,4.009155759,15.71063882,19.17640316
R1,38.58241531,37.88892206,1.080078601,11.96854695,3.133566872,39.13679311,948.6805624,4.005562849,15.72064925,19.17272385
R1,38.5918842,37.88033617,1.085126845,11.98282509,3.114541304,39.14548283,948.6722641,3.999116139,15.72630111,19.1632505
R3,46.39124336,50.82614236,0.886631427,12.83597654,3.255380741,33.35210367,744.2940209,4.025445879,17.79789434,18.44858065
R1,38.5909157,37.86726625,1.058430535,11.98501105,3.133000105,39.1448169,948.6889712,3.996039344,15.72871003,19.15129721
R2,32.71482381,37.05998906,0.914094538,8.051738182,3.489371115,26.05355142,857.8621382,2.997951672,18.20794658,19.05324352
R2,32.6897948,37.06258051,0.899140379,8.073796072,3.494417854,26.04965645,857.8339902,3.012444008,18.21034077,19.04779285
R1,38.60177632,37.8835837,1.071484562,11.98900732,3.121697472,39.12991491,948.6569633,4.003941866,15.71629179,19.13395643
R3,46.40574445,50.86765809,0.865306106,12.83890246,3.250585815,33.33896393,744.2961314,4.012741987,17.82521468,18.46527215
R1,38.60883107,37.87969348,1.076836489,11.9712249,3.138977333,39.1480582,948.6692914,3.989381904,15.72147245,19.16916048
R1,38.60441247,37.87229533,1.076993214,11.98045003,3.129811764,39.12687624,948.6737424,3.985430819,15.71097222,19.1604638
R1,38.595403,37.86322906,1.061265734,11.97850001,3.11745604,39.15433476,948.6609691,3.989412683,15.71715759,19.16045937
R3,46.41297989,50.83954977,0.888771647,12.83525726,3.24123238,33.33964954,744.2820854,4.008180604,17.80537614,18.46398332
R2,32.70656207,37.05795636,0.920591607,8.041369365,3.497503693,26.04801932,857.8313539,3.002891982,18.2058827,19.06545046
R2,32.6958426,37.06260225,0.903732158,8.072602166,3.50886494,26.05735889,857.8368222,2.999634698,18.22814386,19.05466727
R1,38.59435527,37.89676184,1.078495102,11.98854293,3.138038064,39.14996517,948.6527399,4.013578786,15.73438291,19.14895935
R2,32.68553549,37.06189002,0.918456774,8.04493868,3.507637067,26.04335736,857.8368791,2.996112995,18.20286243,19.05659381
R3,46.41867674,50.83865705,0.891760503,12.8316389,3.24246808,33.33201285,744.2999898,3.999874522,17.81176158,18.46497022
R2,32.7138384,37.0747561,0.928711274,8.057508152,3.507754826,26.06499681,857.8384147,3.008506758,18.19932018,19.05328504
R1,38.6100011,37.88550473,1.069004848,11.9573199,3.146615939,39.12716474,948.6724387,4.020853615,15.71476996,19.1523467
R1,38.59797794,37.86731111,1.065978129,11.97961031,3.126805123,39.13266505,948.6774152,4.009468044,15.72274893,19.16026198
R3,46.40251694,50.83675258,0.874257364,12.84168273,3.271917737,33.33348724,744.307399,4.003964016,17.80476824,18.45266065
R2,32.70509374,37.04914068,0.920912654,8.049101054,3.485976223,26.05175041,857.8608065,3.008872027,18.1969003,19.04964684
R2,32.70935439,37.06431683,0.927401903,8.060909249,3.51381556,26.05816152,857.8519328,3.016965406,18.21086631,19.07159754
R1,38.60728781,37.8889733,1.066779263,11.9701334,3.137206336,39.12772759,948.6610879,3.987934152,15.71006352,19.16104454
R2,32.69745529,37.05970926,0.934257006,8.054101019,3.50886977,26.06752126,857.8455344,3.010813328,18.20606924,19.04579058
R1,38.61294478,37.87959439,1.077160786,11.97299519,3.134345519,39.14627633,948.6725694,3.986979487,15.71773914,19.15922722
R3,46.39926409,50.84613784,0.878947941,12.83165919,3.262336487,33.34458017,744.3083389,3.99975342,17.80746922,18.47296149
R3,46.38990131,50.82988399,0.876724564,12.83612107,3.231841156,33.33459195,744.2983488,4.002897661,17.81329893,18.45222889
R3,46.4008511,50.85026022,0.904586627,12.81514169,3.251437666,33.34575259,744.2864821,3.999248182,17.80169628,18.46600832
R3,46.40096951,50.85955976,0.881523897,12.83118453,3.239351489,33.35093711,744.3062585,3.994952815,17.82590626,18.46962968
R2,32.68840982,37.05527956,0.94379361,8.048886521,3.484695338,26.0543011,857.8304863,2.999694487,18.22279528,19.06137135
R3,46.39434083,50.83111793,0.885011523,12.82961573,3.260268104,33.34016801,744.2933042,3.990342886,17.80644207,18.45610543
R1,38.58755793,37.87570509,1.095827429,11.99062172,3.127806246,39.14291927,948.6850212,3.995886979,15.71636524,19.15880715
R1,38.58755727,37.87934353,1.088205534,11.97052982,3.13073622,39.13783654,948.6811126,4.011285262,15.71762449,19.16435153
R2,32.70529744,37.06206714,0.912233426,8.03979381,3.504888212,26.04440659,857.835301,2.994030815,18.19760831,19.0631223
R3,46.39772506,50.84959125,0.870000718,12.82985362,3.257922524,33.35567706,744.3218685,3.995111233,17.80403746,18.4651096
R1,38.61421969,37.88258674,1.077783925,11.97816683,3.122714821,39.14580521,948.6595677,4.019830206,15.71766145,19.1670693
R1,38.60801868,37.88684502,1.074605941,11.969935,3.140038403,39.13349839,948.673081,3.985959563,15.7131113,19.16142368
R2,32.70170978,37.03905805,0.92446417,8.051246313,3.504643584,26.05063316,857.8422469,3.005366488,18.21199481,19.0558321
R1,38.61245289,37.87939624,1.06741565,11.97437122,3.126718376,39.13669802,948.6603994,4.005339968,15.72913152,19.16264683
R2,32.68116703,37.05796869,0.914294074,8.048091227,3.49128467,26.04851381,857.8378923,3.003624763,18.2060171,19.07469289
R2,32.70852266,37.05692302,0.921391185,8.065446217,3.507287172,26.04886675,857.8464261,2.981214527,18.22151511,19.06695262
R1,38.59651817,37.8742764,1.071936974,11.95614358,3.123921225,39.14075406,948.6728114,4.00922508,15.72837573,19.14673164
R3,46.40693862,50.83167352,0.885524452,12.81207438,3.247024085,33.35750631,744.2919357,4.005298475,17.81851159,18.47923342
R2,32.69680124,37.07071983,0.908091648,8.057508772,3.522229784,26.01982662,857.8392339,2.985063681,18.20401728,19.05448597
R3,46.38553983,50.82754449,0.877354767,12.82249673,3.248027841,33.33492922,744.3040523,3.998029118,17.82403412,18.45766076
R2,32.71237881,37.05286627,0.929177808,8.056004182,3.517682667,26.05375687,857.8466952,2.98576486,18.21509753,19.07537476
R2,32.69132531,37.05639182,0.921040682,8.039443747,3.499543595,26.05252301,857.8228588,2.987862846,18.2008736,19.04988872
R3,46.41670828,50.85680086,0.874457826,12.82236805,3.26609896,33.34151183,744.2934682,3.996835215,17.80153186,18.45508334
R1,38.59992637,37.88164841,1.068664374,11.98651787,3.115810852,39.13351247,948.6557071,3.995072566,15.73080063,19.16409767
R3,46.41081549,50.83710451,0.885187371,12.78980331,3.256969028,33.35451618,744.3155758,3.995271608,17.83167603,18.46639382
R2,32.68413436,37.04887897,0.892994187,8.067322989,3.508311386,26.05620581,857.8270884,3.001169983,18.20507479,19.06869847
R2,32.70363075,37.05396422,0.921017133,8.057117674,3.512731447,26.06013215,857.8311348,3.006553567,18.21178658,19.06201991
R2,32.68846289,37.06712417,0.908448299,8.038984263,3.500673032,26.05517315,857.8291039,3.001667372,18.21158234,19.06972496
R2,32.71123474,37.05691062,0.9083056,8.035446703,3.506066201,26.04676141,857.8325658,2.999919723,18.19836633,19.06804955
R1,38.61548233,37.86848306,1.082169704,11.97256798,3.118956691,39.11342779,948.6549028,3.999389309,15.71726668,19.19011487
R3,46.39718929,50.84529934,0.869710402,12.81884934,3.266147434,33.36378824,744.3124609,3.993684713,17.81642755,18.45436162
R1,38.5993555,37.8891723,1.066478847,11.9670384,3.126112404,39.13485796,948.6776122,4.018252516,15.6974251,19.16039613
R2,32.69667622,37.05283575,0.925359187,8.064444875,3.497282741,26.04641855,857.8402928,2.994267548,18.20867553,19.06151053
R3,46.3907083,50.8215595,0.881372426,12.81644737,3.244464087,33.35239769,744.2991768,3.984019375,17.81666066,18.45174076
R3,46.38839785,50.84017972,0.879384979,12.84270735,3.258465558,33.34650822,744.2893582,4.007728385,17.82056671,18.47144524
R3,46.41433936,50.84252455,0.887863617,12.83183928,3.233597449,33.3498447,744.2937971,4.005422984,17.80723266,18.46636384
R2,32.70345559,37.0558389,0.932961536,8.057492507,3.51780029,26.05054448,857.8256953,2.993564773,18.21077289,19.05003605
R1,38.60391239,37.89122105,1.0897584,11.96987817,3.124442355,39.13249274,948.6618047,4.012035308,15.71773051,19.16869727
R3,46.38273138,50.8556613,0.884474498,12.82564823,3.277029956,33.3365787,744.3083901,4.001739354,17.8105953,18.46347841
R1,38.58832321,37.86854491,1.057272729,11.95966548,3.134576958,39.15249832,948.6730504,3.988647267,15.72791594,19.1666547
R2,32.69037925,37.0447817,0.919904065,8.059591743,3.491761376,26.03550652,857.8378855,3.009333569,18.20255058,19.07161341
R3,46.40053703,50.8398368,0.892946044,12.84329666,3.251839696,33.35520507,744.3167571,3.997583578,17.81289162,18.47209959
R1,38.59758189,37.8906289,1.08020125,11.96584568,3.140127628,39.14566414,948.6785329,3.991814279,15.73809492,19.17457614
R2,32.71830792,37.06710289,0.893392017,8.046075466,3.495388251,26.04530909,857.8295637,2.997760722,18.20256796,19.07200184
R1,38.60255188,37.88431879,1.05094951,11.97906388,3.136038659,39.13082772,948.6710041,4.005390245,15.71715219,19.15826181
R2,32.68278952,37.06817967,0.929640448,8.044743365,3.500331561,26.05180718,857.8258951,2.99187904,18.21489446,19.06466777
R3,46.40290745,50.83474409,0.887905447,12.83366663,3.254892923,33.35029765,744.2990682,4.008209017,17.80786582,18.45870507
R2,32.69372062,37.07259115,0.929031603,8.052761314,3.513040991,26.03783197,857.8413285,3.01111,18.21072049,19.0640728
R3,46.40290451,50.83663677,0.86007742,12.83033172,3.262391539,33.34501353,744.309397,4.000817184,17.81082005,18.45856177
R1,38.59057767,37.88617346,1.081262158,12.00090515,3.132226014,39.14099054,948.6707029,3.998304015,15.71318123,19.16236692
R3,46.39591715,50.85316769,0.887124523,12.82081097,3.256768297,33.35055578,744.3146904,3.997047577,17.82033976,18.46196864
R3,46.40390073,50.834755,0.878147239,12.81492619,3.25886516,33.33400951,744.3074279,4.007875064,17.79468744,18.46483128
R1,38.60926137,37.87743059,1.088692647,11.96866462,3.106463993,39.13548801,948.6533737,4.000978859,15.70781912,19.16588185
R2,32.6963692,37.05649665,0.917982898,8.051655927,3.506423847,26.05045904,857.8354905,2.990349416,18.20464749,19.06644077
R3,46.40681105,50.85460643,0.877447744,12.80453734,3.248898245,33.33143985,744.2939117,3.998069711,17.81897652,18.47287271
R3,46.39931916,50.84596955,0.881338118,12.83253457,3.25211984,33.35440555,744.2988135,4.000963369,17.79875601,18.45599005
R3,46.41624057,50.84219746,0.899693333,12.84286326,3.278885893,33.35870656,744.3023311,4.003786484,17.81583216,18.4490418
R1,38.59981156,37.87009808,1.077216042,11.96261436,3.13376984,39.1354548,948.6831324,4.000525972,15.71828851,19.18859244
R1,38.59841624,37.89316491,1.074573111,11.9690291,3.124880317,39.13237118,948.6680091,3.993136788,15.72112117,19.16934307
R1,38.59440351,37.87269321,1.06749862,11.97742778,3.146684304,39.10821752,948.6607337,4.002396355,15.70696295,19.16837529
R2,32.68125382,37.05351024,0.929217659,8.058537712,3.50484293,26.04128667,857.847686,3.007068618,18.20127476,19.05639795
R3,46.40842448,50.84084315,0.862786564,12.81350808,3.243175447,33.34846748,744.2922092,3.992910752,17.82151385,18.46762761
R3,46.40209937,50.83675782,0.885392608,12.80434434,3.243438972,33.33735015,744.3053293,4.014439707,17.81238314,18.46800642
R1,38.58811661,37.87866854,1.080661199,11.97794658,3.133812572,39.14534071,948.6748464,4.008492484,15.72908221,19.15299297
R3,46.41468892,50.84074935,0.883909787,12.83871146,3.2550551,33.3362065,744.2895029,4.007627096,17.8275877,18.44759706
R3,46.39135399,50.82615423,0.889088293,12.84229748,3.268973797,33.3434519,744.29613,4.003038722,17.80764093,18.45592115
R1,38.59450724,37.86932193,1.085929872,11.98064319,3.132799136,39.13876321,948.6783053,3.990753856,15.72362461,19.16518426
R1,38.59836152,37.88066308,1.071099149,11.98006423,3.126972304,39.13986586,948.6722252,4.000898062,15.71866067,19.16138898
R2,32.69186616,37.07651364,0.917842369,8.05441035,3.498082831,26.05550472,857.8367896,2.988960498,18.21458005,19.07227322
R2,32.71976312,37.05962084,0.922705444,8.041743598,3.497426844,26.04996032,857.8357271,2.999143072,18.21285266,19.05188261
R3,46.42235491,50.83596405,0.886882383,12.80969851,3.254963342,33.35762625,744.309017,4.008795178,17.78639218,18.44924884
R1,38.5939658,37.88092011,1.086717529,11.96992008,3.136096055,39.1660104,948.6678828,4.012552677,15.71999538,19.15830165
R3,46.40776861,50.85145375,0.886864934,12.8367495,3.261488954,33.36127526,744.2954449,4.014074715,17.80724409,18.45574676
R1,38.57216849,37.87187896,1.067482771,11.95270747,3.141905083,39.13318741,948.674436,3.986371531,15.71823021,19.15830502
R1,38.59950382,37.86130273,1.056471289,11.95411193,3.113967249,39.15094129,948.6592453,4.013906343,15.72248668,19.16388579
R2,32.70095133,37.04109535,0.915164272,8.05114919,3.514776601,26.05082094,857.853205,2.993087318,18.22136511,19.05578382
R3,46.4067313,50.83898692,0.895613911,12.83272493,3.255694678,33.32730929,744.3156503,3.997021771,17.81307107,18.4595983
